"collection_id","seed_id","collection_no","collection_date","mission_no","collectors","collection_source","collection_note"
"1331","1331","S/M/K/56","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1332","1332","S/M/K/57","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1333","1333","S/M/K/58","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1334","1334","S/M/K/59","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1335","1335","S/M/K/60","23/11/2005","12","Ugyen Phuntsho",,
"1336","1336","S/M/K/61","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1337","1337","S/M/K/62","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1338","1338","S/M/K/63","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1339","1339","S/M/K/64","23/11/2005","12","Ugyen Phuntsho","Farm store","Scented"
"1340","1340","S/M/K/65","23/11/2005","12","Ugyen Phuntsho","Farm store","Sticky"
"1341","1341","S/M/K/66","23/11/2005","12","Ugyen Phuntsho","Farm store","use for oil extraction"
"1342","1342","S/M/K/67","23/11/2005","12","Ugyen Phuntsho","Farm store","Sticky and soft rice"
"1343","1343","S/M/K/68","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1344","1344","S/M/K/69","23/11/2005","12","Ugyen Phuntsho","Farm store",
"1345","1345","S/J/L/G/70","29/11/2005","12","Cheki Wangmo","Farm store",
"1346","1346","S/J/L/G/71","29/11/2005","12","Cheki Wangmo","Farm store",
"1347","1347","S/J/L/G/72","29/11/2005","12","Cheki Wangmo","Farm store",
"1348","1348","S/J/L/G/73","29/11/2005","12","Cheki Wangmo","Farm store",
"1349","1349","S/J/L/G/74","29/11/2005","12","Cheki Wangmo","Farm store",
"1350","1350","S/J/L/G/75","29/11/2005","12","Cheki Wangmo","Farm store",
"1351","1351","S/J/L/G/76","29/11/2005","12","Cheki Wangmo","Farm store",
"1352","1352","S/J/L/G/77","29/11/2005","12","Cheki Wangmo","Farm store",
"1353","1353","S/J/L/G/78","29/11/2005","12","Cheki Wangmo","Farm store",
"1354","1354","S/J/L/G/79","29/11/2005","12","Cheki Wangmo","Farm store",
"1355","1355","S/J/L/G/80","29/11/2005","12","Cheki Wangmo","Farm store",
"1356","1356","S/J/L/G/81","29/11/2005","12","Cheki Wangmo","Farm store",
"1357","1357","S/J/L/G/82","29/11/2005","12","Cheki Wangmo","Farm store",
"1358","1358","S/J/L/J/83","29/11/2005","12","Cheki Wangmo","Farm store",
"1359","1359","S/J/L/J/84","29/11/2005","12","Cheki Wangmo","Farm store",
"1360","1360","S/J/L/J/85","29/11/2005","12","Cheki Wangmo","Farm store",
"1361","1361","S/J/L/J/86","29/11/2005","12","Cheki Wangmo","Farm store",
"1362","1362","S/J/L/J/87","29/11/2005","12","Cheki Wangmo","Farm store",
"1363","1363","S/D/R/88","03-12-05","12","Ugyen Phuntsho","Farm store",
"1364","1364","S/D/R/89","12-03-05","12","Ugyen Phuntsho","Farm store","All fungus
Sample Rejected"
"1365","1365","S/D/R/90","03-12-05","12","Ugyen Phuntsho","Farm store",
"1366","1366","S/D/C/91","03-12-05","12","Ugyen Phuntsho","Farm store",
"1367","1367","S/D/C/92","03-12-05","12","Ugyen Phuntsho","Farm store",
"1368","1368","S/D/C/93","03-12-05","12","Ugyen Phuntsho","Farm store",
"1369","1369","S/D/C/94","03-12-05","12","Ugyen Phuntsho","Farm store",
"1370","1370","S/D/R/95","03-12-05","12","Ugyen Phuntsho","Farm store",
"1371","1371","S/D/R/96","03-12-05","12","Ugyen Phuntsho","Farm store",
"1372","1372","S/D/R/97","03-12-05","12","Ugyen Phuntsho","Farm store",
"1373","1373","S/D/R/98","03-12-05","12","Ugyen Phuntsho","Farm store",
"1374","1374","S/O/R/99","03-12-05","12","Ugyen Phuntsho","Farm store",
"1375","1375","S/D/R/100","03-12-05","12","Ugyen Phuntsho","Farm store",
"1376","1376","S/D/R/101","03-12-05","12","Ugyen Phuntsho","Farm store",
"1377","1377","S/D/R/102","03-12-05","12","Ugyen Phuntsho","Farm store",
"1378","1378","S/D/R/103","03-12-05","12","Ugyen Phuntsho","Farm store",
"1379","1379","S/D/R/104","03-12-05","12","Ugyen Phuntsho","Farm store",
"1380","1380","S/D/R/105","03-12-05","12","Ugyen Phuntsho","Farm store",
"1381","1381","S/D/R/106","03-12-05","12","Ugyen Phuntsho","Farm store",
"1382","1382","S/D/R/107","03-12-05","12","Ugyen Phuntsho","Farm store",
"1383","1383","S/O/W/109","06-12-05","12","Ugyen Phuntsho","Farm store",
"1384","1384","S/O/W/110","06-12-05","12","Ugyen Phuntsho","Farm store",
"1385","1385","S/O/W/111","06-12-05","12","Ugyen Phuntsho","Farm store",
"1386","1386","S/O/W/112","06-12-05","12","Ugyen Phuntsho","Farm store",
"1387","1387","S/O/W/113","06-12-05","12","Ugyen Phuntsho","Farm store",
"1388","1388","S/O/W/114","06-12-05","12","Ugyen Phuntsho","Farm store",
"1389","1389","S/O/W/115","06-12-05","12","Ugyen Phuntsho","Farm store",
"1390","1390","S/O/W/116","06-12-05","12","Ugyen Phuntsho","Farm store",
"1391","1391","S/O/W/117","06-12-05","12","Ugyen Phuntsho","Farm store",
"1392","1392","S/O/W/118","06-12-05","12","Ugyen Phuntsho","Farm store",
"1393","1393","S/O/W/119","06-12-05","12","Ugyen Phuntsho","Farm store",
"1394","1394","S/O/W/120","06-12-05","12","Ugyen Phuntsho","Farm store",
"1395","1395","S/O/W/121","06-12-05","12","Ugyen Phuntsho","Farm store",
"1396","1396","S/O/W/122","12-06-05","12","Ugyen Phuntsho","Farm store","Rejected"
"1397","1397","S/O/W/123","06-12-05","12","Ugyen Phuntsho","Farm store",
"1398","1398","S/O/W/108","06-12-05","12","Ugyen Phuntsho","Farm store",
"1399","1399","S/O/M/124","07-12-05","12","Ugyen Phuntsho","Farm store",
"1400","1400","S/O/C/125","07-12-05","12","Ugyen Phuntsho","Farm store",
"1401","1401","S/O/C/126","07-12-05","12","Ugyen Phuntsho","Farm store",
"1402","1402","S/O/C/127","07-12-05","12","Ugyen Phuntsho","Farm store",
"1403","1403","S/O/C/128","07-12-05","12","Ugyen Phuntsho","Farm store",
"1404","1404","S/O/M/129","07-12-05","12","Ugyen Phuntsho","Farm store",
"1405","1405","S/O/M/130","07-12-05","12","Ugyen Phuntsho","Farm store",
"1406","1406","S/O/M/131","08-12-05","12","Ugyen Phuntsho","Farm store",
"1407","1407","S/O/M/T/132","08-12-05","12","Ugyen Phuntsho","Farm store",
"1408","1408","S/O/M/T/133","08-12-05","12","Ugyen Phuntsho","Farm store",
"1409","1409","S/O/M/R/134","08-12-05","12","Ugyen Phuntsho","Farm store",
"1410","1410","S/O/M/R/135","08-12-05","12","Ugyen Phuntsho","Farm store",
"1411","1411","S/O/M/R/136","08-12-05","12","Ugyen Phuntsho","Farm store",
"1412","1412","S/O/M/R/137","08-12-05","12","Ugyen Phuntsho","Farm store",
"1413","1413","S/O/M/R/138","08-12-05","12","Ugyen Phuntsho","Farm store",
"1414","1414","S/O/M/R/139","08-12-05","12","Ugyen Phuntsho","Farm store",
"1415","1415","S/O/M/R/140","08-12-05","12","Ugyen Phuntsho","Farm store",
"1416","1416","S/O/M/R/141","08-12-05","12","Ugyen Phuntsho","Farm store",
"1417","1417","S/O/M/R/142","08-12-05","12","Ugyen Phuntsho","Farm store",
"1418","1418","S/O/M/R/143","08-12-05","12","Ugyen Phuntsho","Farm store",
"1419","1419","S/O/M/R/144","08-12-05","12","Ugyen Phuntsho","Farm store",
"1420","1420","S/O/M/R/145","08-12-05","12","Ugyen Phuntsho","Farm store",
"1421","1421","S/O/G/146","08-12-05","12","Ugyen Phuntsho","Farm store",
"1422","1422","S/O/G/147","08-12-05","12","Ugyen Phuntsho","Farm store",
"1423","1423","S/O/P/148","09-12-05","12","Ugyen Phuntsho","Farm store",
"1424","1424","S/O/P/149","09-12-05","12","Ugyen Phuntsho","Farm store",
"1425","1425","S/O/P/150","09-12-05","12","Ugyen Phuntsho","Farm store",
"1426","1426","S/O/P/151","09-12-05","12","Ugyen Phuntsho","Farm store",
"1427","1427","S/O/P/152","09-12-05","12","Ugyen Phuntsho","Farm store",
"1428","1428","S/O/P/153","09-12-05","12","Ugyen Phuntsho","Farm store",
"1429","1429","S/O/P/154","09-12-05","12","Ugyen Phuntsho","Farm store",
"1430","1430","T/B/Y/01","11-12-05","12","Ugyen Phuntsho","Farm store",
"1431","1431","T/B/Y/02","11-12-05","12","Ugyen Phuntsho","Farm store",
"1432","1432","T/B/Y/03","11-12-05","12","Ugyen Phuntsho","Farm store",
"1433","1433","T/B/Y/04","11-12-05","12","Ugyen Phuntsho","Farm store",
"1434","1434","T/B/Y/05","11-12-05","12","Ugyen Phuntsho","Farm store",
"1435","1435","T/B/Y/06","11-12-05","12","Ugyen Phuntsho","Farm store",
"1436","1436","T/B/Y/07","11-12-05","12","Ugyen Phuntsho","Farm store",
"1437","1437","T/B/Y/08","11-12-05","12","Ugyen Phuntsho","Farm store",
"1438","1438","T/B/Y/09","11-12-05","12","Ugyen Phuntsho","Farm store",
"1439","1439","T/B/Y/10","11-12-05","12","Ugyen Phuntsho","Farm store",
"1440","1440","T/B/Y/11","11-12-05","12","Ugyen Phuntsho","Farm store",
"1441","1441","T/B/Y/12","11-12-05","12","Ugyen Phuntsho","Farm store",
"1442","1442","T/B/Y/13","11-12-05","12","Ugyen Phuntsho","Farm store",
"1443","1443","T/B/Y/14","11-12-05","12","Ugyen Phuntsho","Farm store",
"1444","1444","T/B/Y/15","11-12-05","12","Ugyen Phuntsho","Farm store",
"1445","1445","T/B/Y/16","11-12-05","12","Ugyen Phuntsho","Farm store",
"1446","1446","T/B/Y/17","11-12-05","12","Ugyen Phuntsho","Farm store",
"1447","1447","T/B/P/18","11-12-05","12","Ugyen Phuntsho","Farm store",
"1448","1448","T/B/P/19","11-12-05","12","Ugyen Phuntsho","Farm store",
"1449","1449","T/B/P/20","12-11-05","12","Ugyen Phuntsho","Farm store",
"1450","1450","T/B/P/21","11-12-05","12","Ugyen Phuntsho","Farm store","Scented var"
"1451","1451","T/B/P/22","11-12-05","12","Ugyen Phuntsho","Farm store","Red Var"
"1452","1452","T/Y/C/23","12-12-05","12","Ugyen Phuntsho","Farm store",
"1453","1453","T/Y/C/24","12-12-05","12","Ugyen Phuntsho","Farm store",
"1454","1454","T/Y/B/L/25","12-12-05","1","Ugyen Phuntsho","Farm store",
"1455","1455","T/Y/B/L/26","12-12-05","12","Ugyen Phuntsho","Farm store",
"1456","1456","T/Y/B/L/27","12-12-05","12","Ugyen Phuntsho","Farm store",
"1457","1457","T/Y/B/L/28","12-12-05","12","Ugyen Phuntsho","Farm store",
"1458","1458","T/Y/B/L/29","12-12-05","12","Ugyen Phuntsho","Farm store",
"1459","1459","T/Y/B/L/30","12-12-05","12","Ugyen Phuntsho","Farm store",
"1460","1460","T/Y/B/L/31","12-12-05","12","Ugyen Phuntsho","Farm store",
"1461","1461","T/Y/B/L/32","12-12-05","12","Ugyen Phuntsho","Farm store",
"1462","1462","T/K/S/33","12-12-05","12","Ugyen Phuntsho","Farm store",
"1463","1463","T/K/S/34","12-12-05","12","Ugyen Phuntsho","Farm store",
"1464","1464","T/K/S/35","12-12-05","12","Ugyen Phuntsho","Farm store",
"1465","1465","T/K/S/36","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1466","1466","T/K/S/37","13/12/2005","12","Ugyen Phuntsho","Farm store","Gremination  low
Sample rejected"
"1467","1467","T/K/S/38","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1468","1468","T/K/S/39","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1469","1469","T/K/S/40","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1470","1470","T/K/S/41","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1471","1471","T/K/S/42","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1472","1472","T/K/S/43","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1473","1473","T/T/KH/44","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1474","1474","T/T/KH/45","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1475","1475","T/T/KH/46","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1476","1476","T/K/L/47","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1477","1477","T/K/L/48","13/12/2005","12","Ugyen Phuntsho","Farm store",
"1478","1478","T/T/KN/49","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1479","1479","T/T/KN/50","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1480","1480","T/T/KN/51","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1481","1481","T/T/KN/52","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1482","1482","T/T/B/53","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1483","1483","T/T/B/54","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1484","1484","T/T/B/55","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1485","1485","T/T/B/56","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1486","1486","T/T/C/57","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1487","1487","T/T/B/58","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1488","1488","T/T/SP/59","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1489","1489","T/T/SP/60","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1490","1490","T/T/B/61","14/12/2005","12","Ugyen Phuntsho","Farm store",
"1491","1491","T/J/Z/62","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1492","1492","T/J/Z/63","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1493","1493","T/J/Z/64","15/02/2005","12","Ugyen Phuntsho","Farm store","Rejected"
"1494","1494","T/J/Z/65","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1495","1495","T/T/KN/66","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1496","1496","T/R/BY/67","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1497","1497","T/R/BY/68","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1498","1498","T/R/BY/69","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1499","1499","T/R/SD/70","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1500","1500","T/R/SD/71","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1501","1501","T/R/SD/72","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1502","1502","T/R/SD/73","15/02/2005","12","Ugyen Phuntsho","Farm store",
"1503","1503","T/U/K/1","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1504","1504","T/U/K/2","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1505","1505","T/U/K/3","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1506","1506","T/U/K/4","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1507","1507","T/U/K/5","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1508","1508","T/U/K/6","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1509","1509","T/U/K/7","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1510","1510","T/U/G/1","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1511","1511","T/U/B/1","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1512","1512","T/U/B/2","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1513","1513","T/U/B/3","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1514","1514","T/U/B/4","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1515","1515","T/U/G/2","14/01/2006","13","Sherub Gyeltshe","Farm store",
"1516","1516","T/U/K/8","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1517","1517","T/U/K/9","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1518","1518","T/U/K/10","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1519","1519","T/U/K/11","13/01/2006","13","Sherub Gyeltshe","Farm store",
"1520","1520","T/U/K/12","13/01/2006","13","Sherub Gyeltshe","Farm store","Rejected"
"1521","1521","T/T/S/01","10-06-06","14","Auata Maya Tama","Farm store",
"1522","1522","T/S/KA/02","17-06-06","14","Auata Maya Tama","Farm store",
"1523","1523","T/S/KA/03","17-06-06","14","Auata Maya Tama","Farm store",
"1524","1524","T/S/KA/03","17-06-06","14","Auata Maya Tama","Farm store",
"1525","1525","T/S/A/04","17-06-06","14","Auata Maya Tama","Farm store",
"1526","1526","T/S/A/05","18/06/2006","14","Auata Maya Tama","Farm store",
"1527","1527","T/S/A/06","18/06/2006","14","Asta Maya Tama","Farm store",
"1528","1528","T/S/A/07","18/06/2006","14","Asta Maya Tama","Farm store",
"1529","1529","T/S/A/08","18/06/2006","14","Asta Maya Tama","Farm store",
"1530","1530","T/S/A/09","18/06/2006","14","Auata Maya Tama","Farm store",
"1531","1531","T/S/A/10","18/06/2006","14","Auata Maya Tama","Farm store",
"1532","1532","T/S/A/11","18/06/2006","14","Auata Maya Tama","Farm store",
"1533","1533","T/S/A/12","18/06/2006","14","Auata Maya Tama","Farm store",
"1534","1534","T/S/K/A/13","18/06/2006","14","Auata Maya Tama","Farm store",
"1535","1535","T/S/A/14","18/06/2006","14","Austa Maya Tama","Farm store",
"1536","1536","T/S/A/15","18/06/2006","15","Austa Maya Tama","Wild",
"1537","1537","T/S/A/16","18/06/2006","14","Auata Maya Tama","Wild",
"1538","1538","T/S/A/17","18/06/2006","14","Austa Maya Tama","Wild",
"1539","1539","S/G/L/18","13-06-06","14","Auata Maya Tama","Farm store",
"1540","1540","S/G/L/19","13-06-06","14","Auata Maya Tama","Farm store",
"1541","1541","S/G/L/20","13-06-06","14","Auata Maya Tama","Farm store",
"1542","1542","S/G/L/21","13-06-06","14","Auata Maya Tama","Kitchen Garden",
"1543","1543","S/G/L/24","13-06-06","14","Auata Maya Tama","Kitchen Garden",
"1544","1544","S/G/L/25","13-06-06","14","Auata Maya Tama","Kitchen Garden",
"1545","1545","S/G/L/27","13-06-06","14","Austa Maya Tama","Kitchen Garden",
"1546","1546","S/G/L/28","13-06-06","14","Auata Maya Tama","Field",
"1547","1547","S/G/L/29","13-06-06","14","Auata Maya Tama","Kitchen Garden",
"1548","1548","S/G/L/30","13-06-06","14","Auata Maya Tama","Farm store",
"1549","1549","S/D/L/31","13-06-06","14","Auata Maya Tama","Farm store","Brought from Nangkor Kheng"
"1550","1550","S/D/L/32","13-06-06","14","Auata Maya Tama","Farm store",
"1551","1551","S/D/L/32","13-06-06","14","Auata Maya Tama","Farm store",
"1552","1552","S/D/C/33","13-06-06","14","Auata Maya Tama","Farm store",
"1553","1553","T/K/M/34","19-06-06","14","Auata Maya Tama","Field",
"1554","1554","T/R/D/36","19-06-06","14","Auata Maya Tama","Field",
"1555","1555","T/D/M/A/37","19-06-06","14","Auata Maya Tama","Kitchen Garden",
"1556","1556","T/D/A/40","19-06-06","14","Auata Maya Tama","Market",
"1557","1557","P/Y/T/01","18/06/2006","15","Ugyen Phuntsho","Wild",
"1558","1558","P/Y/T/02","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1559","1559","P/Y/T/03","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1560","1560","P/Y/L/04","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1561","1561","P/Y/T/05","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1562","1562","P/Y/T/06","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1563","1563","P/S/K/07","18/06/2006","15","Ugyen Phuntsho","Farm store",
"1564","1564","S/O/B/08","23-06-06","15","Ugyen Phuntsho","Farm store",
"1565","1565","S/O/B/09","23-06-06","15","Ugyen Phuntsho","Farm store",
"1566","1566","633/1",,"0","RC-Bajo","Farm store",
"1567","1567","2",,"0","RC-Bajo","Farm store",
"1568","1568","638/4",,"0","RC-Bajo","Farm store",
"1569","1569","5",,"0","RC-Bajo","Farm store",
"1570","1570","624/6",,"0","RC-Bajo","Farm store",
"1571","1571","627/7",,"0","RC-Bajo","Farm store",
"1572","1572","626/8",,"0","RC-Bajo","Farm store",
"1573","1573","632/9",,"0","RC-Bajo","Farm store",
"1574","1574","622/10",,"0","RC-Bajo","Farm store",
"1575","1575","11",,"0","RC-Bajo","Farm store",
"1576","1576","628/12",,"0","RC-Bajo","Farm store",
"1577","1577","623/13",,"0","RC/Bajo","Farm store",
"1578","1578","629/16",,"0","RC-Bajo","Farm store",
"1579","1579","634/19",,"0","RC-Bajo","Farm store",
"1580","1580","21",,"0","RC-bajo","Farm store",
"1581","1581","631/22",,"0","RC-Bajo","Farm store",
"1582","1582","S/S/K/01","04-10-06","16","Rinchen Dorji","Farm store",
"1583","1583","S/S/K/02","04-10-06","16","Rinchen Dorji","Farm store",
"1584","1584","S/S/K/03","04-10-06","16","Rinchen Dorji","Farm store",
"1585","1585","S/S/K/04","04-10-06","16","Rinchen Dorji","Farm store",
"1586","1586","S/S/P/5","04-10-06","16","Rinchen Dorji","Farm store",
"1587","1587","S/S/D/06","04-10-06","16","Rinchen Dorji","Farm store",
"1588","1588","S/S/D/07","04-10-06","16","Rinchen Dorji","Farm store",
"1589","1589","S/H/N/08","04-10-06","16","Rinchen Dorji","Farm store",
"1590","1590","S/H/N/9","04-10-06","16","Rinchen Dorji","Farm store","Rejected"
"1591","1591","S/H/G/10","05-10-06","16","Rinchen Dorji","Farm store",
"1592","1592","S/H/B/11","05-10-06","16","Rinchen Dorji","Farm store",
"1593","1593","S/H/B/12","05-10-06","16","Rinchen Dorji","Farm store",
"1594","1594","S/H/B/13","05-10-06","16","Rinchen Dorji","Farm store",
"1595","1595","S/D/D/14","06-10-06","16","Rinchen Dorji","Farm store",
"1596","1596","S/D/D/15","06-10-06","16","Rinchen Dorji","Farm store",
"1597","1597","S/D/D/16","06-10-06","16","Rinchen Dorji","Farm store",
"1598","1598","S/D/T/17","06-10-06","16","Rinchen Dorji","Farm store",
"1599","1599","S/D/T/18","06-10-06","16","Rinchen Dorji","Farm store",
"1600","1600","S/D/C/19","06-10-06","16","Rinchen Dorji","Farm store",
"1601","1601","S/S/P/20","07-10-06","16","Rinchen Dorji","Farm store",
"1602","1602","S/S/P/21","07-10-06","16","Rinchen Dorji","Farm store",
