"seed_id","donor_id","collection_rep","type","samplestatus_id","p_user_id","crop_name","family","genus","species","sub_texa","local_name","localvariety_name","material_type","classification","resistant","susceptible","important","p_stored_date"
"1915","1915","W/D/K/27","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Kongtse","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1916","1916","W/D/K/29","passport","2","1","Foxtail Millet","Poaceae","Setaria","italica","Nill","Jili Jum","Jili Jum","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1917","1917","W/D/k/30","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Memja","Memja","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1918","1918","W/D/K/31","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Bjo","Bjo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1919","1919","W/D/K/32","passport","2","1","Wheat","Poaceae","Triticum","aestivum","Nill","Kaa","Kaa","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1920","1920","P/T/T/01","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Ngabja","Seed","Cereal","Nill","Nill","White variety, good taste","Old Data"
"1921","1921","P/T/T/02","passport","2","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Mapterim","Seed","Cereal","Nill","Nill","Red variety,","Old Data"
"1922","1922","P/T/T/03","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Tan Tshering","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1923","1923","P/T/T/04","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Bondey","Seed","Cereal","Nill","Nill","Old traditional Variety with aroma","Old Data"
"1924","1924","P/T/T/05","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Bjo","Bjo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1925","1925","P/T/T/06","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Nill","Memja","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1926","1926","P/T/T/07","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Peka","Peka","Seed","Oil","Nill","Nill","Nill","Old Data"
"1927","1927","P/T/T/08","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Chekhim","Seed","Cereal","Nill","Nill","White variety, good for Sip, Plant height shorter then Ngabja.","Old Data"
"1928","1928","P/T/T/09","passport","0","1","Amaranthus","Amaranthaceae","Amaranthus","spp","Nill","Zimsi","Zimsi Kaap","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1929","1929","P/T/T/10","passport","0","1","Perilla","Lamiaceae","Perilla","frutescens","Nill","Zimsi Nam","Zimsi Naam","Seed","Oil","Nill","Nill","Nill","Old Data"
"1930","1930","P/T/T/11","passport","0","1","Soya bean","Fabaceae","Glycine","max","Nill","Sem Nap","Sem Naap","Seed","Oil","Nill","Nill","Nill","Old Data"
"1931","1931","P/T/T/13","passport","0","1","Maize","Poaceae","Zea","mays","Nill","Sheychugum","Sheychugum","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1932","1932","P/T/C/14","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Jama","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1933","1933","P/T/J/15","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Zakha","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1934","1934","P/T/W/16","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Agay Daw","Seed","Cereal","Nill","Nill","White variety, high yielding","Old Data"
"1935","1935","P/T/W/17","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Jarey","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1936","1936","P/T/W/18","passport","2","1","Wheat","Poaceae","Triticum","aestivum","Nill","Ka","Dubai Kaa","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1937","1937","P/T/W/19","passport","0","1","Pea","Fabaceae","Pisum","sativum","Nill","Boesem Nap","Boesem Naap","Seed","Legumes","Nill","Nill","Rejected","Old Data"
"1938","1938","P/T/W/20","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Bondey Upa Rim","Seed","Cereal","Nill","Nill","Has good aroma","Old Data"
"1939","1939","P/T/S/21","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Jarey","Seed","Cereal","Nill","Nill","Rejcted","Old Data"
"1940","1940","P/C/T/22","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Botoli","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1941","1941","P/S/G/23","passport","3","1","Barley","Poaceae","Hordeum","vulgare","Nill","Na","Naa","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1942","1942","P/S/G/24","passport","2","1","Wheat","Poaceae","Triticum","aestivum","Nill","Ka","Ka","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1943","1943","P/S/G/25","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Ja Hingsam","Seed","Cereal","Nill","Nill","Red variety, medium plant height","Old Data"
"1944","1944","P/S/G/26","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Dawa Yangkum","Seed","Cereal","Nill","Nill","Red variety,  Late maturity","Old Data"
"1945","1945","P/S/G/27","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Bjo","Bjo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1946","1946","P/S/D/27","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","NillPeka","Peka","Peka","Seed","Oil","Nill","Nill","Nill","Old Data"
"1947","1947","P/S/D/29","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Gyemja","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1948","1948","P/S/T/30","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Peka","Peka","Seed","Oil","Nill","Nill","Nill","Old Data"
"1949","1949","P/S/T/31","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Zakha Kaap","Seed","Cereal","Nill","Nill","Old variety, beleived to be brought by Zhabdrung","Old Data"
"1950","1950","P/S/T/32","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Maap","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1951","1951","P/S/T/33","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Chekhim","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1952","1952","P/S/T/34","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Ngabja","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1953","1953","P/S/S/35","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Zakha Maap","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1954","1954","P/S/S/36","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Tan Tshering","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1955","1955","P/L/L/37","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Shengap/Shenga","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1956","1956","P/L/D/38","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Semchum","Semchum","Seed","Legumes","Nill","Nill","Climbing variety","Old Data"
"1957","1957","P/L/D/39","passport","0","1","Maize","Poaceae","Zea","mays","Nill","Gayza","Gayza","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1958","1958","P/L/O/40","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Domkhap","Seed","Cereal","Nill","Nill","White Variety","Old Data"
"1959","1959","W/N/O/07","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Maam Phogom","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1960","1960","P/K/Z/42","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Ngabja","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1961","1961","P/K/Z/2","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Dawa Maap","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1962","1962","P/K/Z/44","passport","0","1","Adzuki bean","Fabaceae","Vigna","angularis","Nill","Sem Hochum","Sem Hochum","Seed","Legumes","Nill","Nill","Used for religious purposes and for consumption","Old Data"
"1963","1963","P/K/S/45","passport","2","1","Wheat","Poaceae","Triticum","aestivum","Nill","Ka","Du Ka","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1964","1964","P/K/S/46","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Bjo","Bjo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1965","1965","P/K/S/47","passport","2","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Peka","Peka","Seed","Oil","Nill","Nill","Nill","Old Data"
"1966","1966","P/K/T/48","passport","0","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","Nill","Gayray","Gayray","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1967","1967","P/K/T/49","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Au Maap","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1968","1968","P/K/T/50","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Kaap Tshenam","Seed","Cereal","Nill","Nill","White variety with good aroma","Old Data"
"1969","1969","P/K/C/51","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Bunap","Seed","Cereal","Nill","Nill","Red varied variety","Old Data"
"1970","1970","P/K/C/52","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Wangda Kam","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1971","1971","P/K/C/53","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Cheelip","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1972","1972","P/L/E/54","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Tolly Shakha","Seed","Cereal","Nill","Nill","White Variety","Old Data"
"1973","1973","P/K/D/55","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Semchum","Tok Shing Kayma","Seed","Legumes","Nill","Nill","Climbing Variety","Old Data"
"1974","1974","P/G/D/56","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Gyamja","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"1975","1975","P/G/D/57","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Wangda Kam","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1976","1976","P/G/D/58","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Bja","Bunaap","Seed","Cereal","Nill","Nill","Red Variety","Old Data"
"1977","1977","S/D/S/1","passport","0","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheti  Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1978","1978","S/D/S/2","passport","0","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Kalo Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"1979","1979","S/D/S/3","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Thagray Kodo","Seed","Cereal","Nill","Nill","Open Finger","Old Data"
"1980","1980","S/D/S/4","passport","0","1","Mustard green","Brassicaceae","Brassica","juncea","Nill","Sag","Rayo Sag","Seed","Oil","Nill","Nill","Nill","Old Data"
"1981","1981","S/D/S/5","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Sebi","Sebi","Seed","Legumes","Nill","Nill","Yellow variety","Old Data"
"1982","1982","S/D/S/6","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Tagmaru","Seed","Cereal","Nill","Nill","Tall plant height, Red variety","Old Data"
"1983","1983","S/D/S/7","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","Nill","Fapar","Mithey Fapar","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1984","1984","S/D/S/8","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheto Makai","Seed","Cereal","Nill","Nill","White variety","Old Data"
"1985","1985","S/D/S/9","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Barkhay Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1986","1986","S/D/S/10","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","Nill","Fapar/Jara","Mithey Fapar/Ja","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1987","1987","S/D/S/11","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Tori","Tori","Seed","Oil","Nill","Nill","Nill","Old Data"
"1988","1988","S/D/S/12","passport","0","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"1989","1989","S/D/S/13","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Gew Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"1990","1990","S/D/K/14","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheti Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1991","1991","S/D/K/15","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Fapar","Titey Fapar","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1992","1992","S/D/K/16","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Tori","Pahelo Tori","Seed","Oil","Nill","Nill","Nill","Old Data"
"1993","1993","S/D/K/17","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"1994","1994","S/D/T/18","passport","0","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Sheti Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"1995","1995","S/D/T/19","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Kalo Kodo","Seed","Cereal","Nill","Nill","sample rejected","Old Data"
"1996","1996","S/D/T/20","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Haray Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"1997","1997","S/D/T/21","passport","2","1","Black gram","Fabaceae","Vigna","mungo","Nill","Dhal","Kalo Dhal","Seed","Legumes","Nill","Nill","Nill","Old Data"
"1998","1998","S/D/M/22","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Masino","Seed","Cereal","Nill","Nill","Nill","Old Data"
"1999","1999","S/D/M/23","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","Nill","Fapar","Mithey Fapar","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2000","2000","S/D/M/24","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Kalo Attey","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2001","2001","S/D/M/25","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Kalo Dhan","Seed","Cereal","Nill","Nill","Black husk","Old Data"
"2002","2002","S/D/M/26","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Chendurey Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2003","2003","S/D/M/27","passport","2","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Sheto Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"2004","2004","S/D/M/28","passport","0","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Tori","Tori","Seed","Oil","Nill","Nill","Nill","Old Data"
"2005","2005","S/D/M/29","passport","0","1","Black gram","Fabaceae","Vigna","mungo","Nill","Dhal","Kalo Dhal","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2006","2006","S/D/M/30","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Sheto Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2007","2007","S/D/M/31","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Kalo Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2008","2008","S/D/M/32","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Pahelo Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2009","2009","S/D/M/32","passport","0","1","Vigna","Fabaceae","Vigna","umbellata","Nill","Macium","Macium","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2010","2010","S/D/M/33","passport","2","1","Mustard","Brassicaceae","Brassica","campestris","Nill","Tori","Sorchung Tori","Seed","Oil","Nill","Nill","Nill","Old Data"
"2011","2011","S/D/M/34","passport","0","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheti Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2012","2012","S/D/C/35","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Rato Dhan/Toep","Seed","Cereal","Nill","Nill","Red variety","Old Data"
"2013","2013","S/D/D/39","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Nepalay/Dood Ka","Seed","Cereal","Nill","Nill","Best for making bitten  rice","Old Data"
"2014","2014","S/D/D/37","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Kalo Masino","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2015","2015","S/D/D/38","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Sheto Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2016","2016","S/D/D/39","passport","2","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Nepalay/Dood Ka","Seed","Cereal","Nill","Nill","Best for making bitten  rice","Old Data"
"2017","2017","S/D/D/40","passport","0","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Kalo Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"2018","2018","S/D/D/41","passport","2","1","Horse gram","Fabaceae","Macrotyloma","uniflorum","Nill","Goath","Goath","Seed","Legumes","Nill","Nill","Has Medicinal value for curing chiken pox","Old Data"
"2019","2019","S/D/M/42","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","kalo Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2020","2020","S/D/M/43","passport","3","1","Paddy","Poaceae","Oryza","sativa","Nill","Dhan","Paro Dhan","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2021","2021","S/D/M/44","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Haray Bori","Seed","Legumes","Nill","Nill","White and climbing variety","Old Data"
"2022","2022","S/D/M/45","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheti Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2023","2023","S/D/M/46","passport","0","1","Maize","Poaceae","Zea","mays","Nill","Makai","Paheli Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2024","2024","S/D/M/47","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Kalo Akhay Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2025","2025","S/D/M/48","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Gew Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2026","2026","S/D/M/49","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris","Nill","Bori","Paheli Bori","Seed","Legumes","Nill","Nill","Nill","Old Data"
"2027","2027","S/D/J/50","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Sheti Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2028","2028","S/D/J/51","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Paheli Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2029","2029","S/D/J/52","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana","Nill","Kodo","Rato Kodo","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2030","2030","S/D/J/53","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum","Nill","Fapar","Mithey Fapar","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2031","2031","S/D/J/54","passport","0","1","Paddy","Poaceae","Oryza","sativa","Nill","Dgan","T B Sangay","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2032","2032","S/D/J/55","passport","2","1","Soya bean","Fabaceae","Glycine","max","Nill","Badmas","Kalo Badmas","Seed","Oil","Nill","Nill","Nill","Old Data"
"2033","2033","S/D/G/56","passport","0","1","Maize","Poaceae","Zea","mays","Nill","makai","Sheti Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2034","2034","S/D/G/57","passport","2","1","Maize","Poaceae","Zea","mays","Nill","Makai","Rato Makai","Seed","Cereal","Nill","Nill","Nill","Old Data"
"2035","2035","S/D/G/58","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum","Nill","Fapar","Tity Fapar","Seed","Cereal","Nill","Nill","Nill","Old Data"
