"cult_id","seed_id","cult_practice","nursery_time","plant_season","harvest_season","crop_system","s_status"
"2140","2140","Irrigated","06-01-08","08-01-08","11-01-08","Rotation","Landrace"
"2141","2141","Irrigated","06-01-08","08-01-08","11-01-08","Rotation","Landrace"
"2142","2142","Rainfed","09-01-08","09-01-08","12-01-08","Rotation","Landrace"
"2143","2143","Rainfed","07-01-08","07-01-08","11-01-08","Mixed cropping","Landrace"
"2144","2144","Irrigated","03-01-08","06-01-08","12-01-08","Rotation","Landrace"
"2145","2145","Rainfed","07-01-08","07-01-08","11-01-08","Intercropping","Landrace"
"2146","2146","Irrigated","03-01-08","06-01-08","12-01-08","Rotation","Landrace"
"2147","2147","Irrigated","03-01-08","06-01-08","12-01-08","Rotation","Landrace"
"2148","2148","Rainfed","07-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2149","2149","Rainfed","07-01-08","07-01-08","11-01-08","Rotation","Landrace"
"2150","2150","Rainfed","06-01-08","06-01-08","11-01-08","Rotation","Landrace"
"2151","2151","Irrigated","03-01-08","06-01-08","12-01-08","Rotation","Landrace"
"2152","2152","Rainfed","01-04-08","01-06-08","01-08-08","Rotation","Landrace"
"2153","2153","Irrigated","04-01-08","01-01-08","12-01-08","Rotation","Landrace"
"2154","2154","Irrigated","04-01-08","06-01-08","12-01-08","Rotation","Landrace"
"2155","2155","Rainfed","05-01-08","06-01-08","09-01-08","Rotation","Landrace"
"2156","2156","Rainfed","09-01-08","09-01-08","02-01-09","Rotation","Landrace"
"2157","2157","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2158","2158","Irrigated","01-04-08","01-06-08","01-12-08","Rotation","Landrace"
"2159","2159","Rainfed","09-01-08","09-01-08","11-01-08","Rotation","Landrace"
"2160","2160","Rainfed","08-01-08","08-01-08","11-01-08","Rotation","Landrace"
"2161","2161","Rainfed","05-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2162","2162","Irrigated","01-05-08","01-06-08","01-12-08","Rotation","Landrace"
"2163","2163","Irrigated","06-01-08","07-10-08","12-01-08","Rotation","Landrace"
"2164","2164","Rainfed","06-01-08","07-01-08","11-01-08","Mixed cropping","Landrace"
"2165","2165","Rainfed","01-03-08","01-03-08","01-09-08","Rotation","Landrace"
"2166","2166","Rainfed","03-01-08","08-03-01","10-01-08","Rotation","Landrace"
"2167","2167","Rainfed","01-03-08","01-03-08","01-08-08","Rotation","Landrace"
"2168","2168","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2169","2169","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2170","2170","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2171","2171","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2172","2172","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2173","2173","Irrigated","06-01-08","07-01-08","02-01-08","Rotation","Landrace"
"2174","2174","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2175","2175","Rainfed","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2176","2176","Rainfed","05-01-08","06-01-08","10-01-08","Mixed cropping","Landrace"
"2177","2177","Rainfed","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2178","2178","Rainfed","05-01-08","05-01-08","10-01-08","Rotation","Landrace"
"2179","2179","Rainfed","07-01-08","07-01-08","09-01-08","Rotation","Landrace"
"2180","2180","Irrigated","06-01-08","07-01-08","30-12-08","Rotation","Landrace"
"2181","2181","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2182","2182","Rainfed","05-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2183","2183","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2184","2184","Irrigated","01-06-08","01-07-08","01-12-08","Rotation","Landrace"
"2185","2185","Irrigated","01-03-08","01-03-08","01-09-08","Rotation","Landrace"
"2186","2186","Irrigated","07-01-08","07-01-08","11-01-08","Rotation","Landrace"
"2187","2187","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2188","2188","Rainfed","01-01-08","01-01-08","05-01-08","Rotation","Landrace"
"2189","2189","Rainfed","07-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2190","2190","Rainfed","04-01-08","04-01-08","10-01-08","Rotation","Landrace"
"2191","2191","Rainfed","01-01-08","08-01-08","05-01-08","Rotation","Landrace"
"2192","2192","Rainfed","08-01-08","08-01-08","12-01-08","Rotation","Landrace"
"2193","2193","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2194","2194","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2195","2195","Nill","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2196","2196","Rainfed","01-06-08","01-07-08","01-12-08","Rotation","Landrace"
"2197","2197","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2198","2198","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2199","2199","Rainfed","07-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2200","2200","Rainfed","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2201","2201","Rainfed","07-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2202","2202","Rainfed","07-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2203","2203","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2204","2204","Rainfed","07-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2205","2205","Rainfed","06-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2206","2206","Irrigated","06-01-08","07-01-08","08-12-01","Rotation","Landrace"
"2207","2207","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2208","2208","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2209","2209","Irrigated","06-01-08","07-01-08","12-01-08","Rotation","Landrace"
"2210","2210","Rainfed","05-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2211","2211","Rainfed","05-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2212","2212","Irrigated","03-01-07","06-01-07","11-01-07","Rotation","Landrace"
"2213","2213","Rainfed","08-01-08","07-01-08","04-01-08","Rotation","Landrace"
"2214","2214","Rainfed","01-02-08","01-02-08","01-08-08","Rotation","Landrace"
"2215","2215","Rainfed","02-01-08","02-01-08","06-01-08","Rotation","Landrace"
"2216","2216","Rainfed","02-01-08","02-01-08","08-01-08","Rotation","Landrace"
"2217","2217","Rainfed","02-01-08","02-01-08","08-01-08","Rotation","Landrace"
"2218","2218","Rainfed","11-01-08","11-01-08","06-01-08","Rotation","Landrace"
"2219","2219","Rainfed","01-04-08","01-04-08","01-08-08","Rotation","Landrace"
"2220","2220","Rainfed","01-02-08","01-08-08","01-06-08","Rotation","Landrace"
"2221","2221","Rainfed","06-01-08","06-01-08","08-01-08","Rotation","Landrace"
"2222","2222","Rainfed","02-01-08","02-01-08","06-01-08","Rotation","Landrace"
"2223","2223","Rainfed","01-03-08","01-03-08","01-08-08","Rotation","Landrace"
"2224","2224","Rainfed","09-01-08","09-01-08","04-01-08","Rotation","Landrace"
"2225","2225","Rainfed","01-03-08","01-03-08","01-08-08","Mixed cropping","Landrace"
"2226","2226","Rainfed","02-01-08","05-01-08","07-01-08","Rotation","Landrace"
"2227","2227","Rainfed","01-03-08","01-03-08","01-06-08","Rotation","Landrace"
"2228","2228","Rainfed","03-01-08","03-01-08","06-01-08","Rotation","Landrace"
"2229","2229","Rainfed","01-05-08","01-05-08","01-08-08","Rotation","Landrace"
"2230","2230","Rainfed","01-05-08","01-05-08","01-08-08","Rotation","Landrace"
"2231","2231","Rainfed","05-01-08","05-01-08","08-01-08","Rotation","Landrace"
"2232","2232","Rainfed","03-01-08","03-01-08","09-01-08","Mixed cropping","Landrace"
"2233","2233","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2234","2234","Rainfed","03-01-08","03-01-08","06-06-08","Rotation","Landrace"
"2235","2235","Rainfed","03-01-08","03-01-08","06-01-08","Mixed cropping","Landrace"
"2236","2236","Rainfed","05-01-08","05-01-08","10-01-08","Rotation","Landrace"
"2237","2237","Rainfed","01-11-08","01-11-08","01-04-08","Rotation","Landrace"
"2238","2238","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2239","2239","Rainfed","02-01-08","02-01-08","08-01-08","Rotation","Landrace"
"2240","2240","Rainfed","03-01-08","03-01-08","08-01-08","Mixed cropping","Landrace"
"2241","2241","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2242","2242","Rainfed","02-01-08","05-01-08","08-01-08","Rotation","Landrace"
"2243","2243","Rainfed","04-01-08","08-04-08","24-09-08","Monoculture","Landrace"
"2244","2244","Rainfed","04-01-08","04-01-08","08-01-08","Intercropping","Landrace"
"2245","2245","Rainfed","02-01-08","02-02-08","05-01-08","Monoculture","Landrace"
"2246","2246","Rainfed","11-01-08","11-01-08","05-01-08","Rotation","Landrace"
"2247","2247","Rainfed","04-01-08","08-04-08","08-01-08","Rotation","Landrace"
"2248","2248","Rainfed","02-01-08","02-01-08","08-01-08","Rotation","Landrace"
"2249","2249","Rainfed","05-01-08","05-01-08","09-01-08","Rotation","Landrace"
"2250","2250","Rainfed","01-05-08","01-05-08","01-09-08","Rotation","Landrace"
"2251","2251","Rainfed","05-01-08","05-01-08","10-01-08","Rotation","Landrace"
"2252","2252","Rainfed","02-01-08","02-01-08","07-01-08","Rotation","Landrace"
"2253","2253","Rainfed","02-01-08","02-01-08","08-01-08","Rotation","Landrace"
"2254","2254","Rainfed","07-01-08","07-01-08","06-01-09","Rotation","Landrace"
"2255","2255","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2256","2256","Rainfed","02-01-08","02-01-08","09-01-08","Mixed cropping","Landrace"
"2257","2257","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2258","2258","Rainfed","02-01-08","02-01-08","07-01-08","Rotation","Landrace"
"2259","2259","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2260","2260","Rainfed","03-01-08","03-01-08","06-01-08","Intercropping","Landrace"
"2261","2261","Rainfed","01-03-08","01-03-08","01-07-08","Rotation","Landrace"
"2262","2262","Rainfed","03-01-08","03-01-08","08-01-08","Intercropping","Landrace"
"2263","2263","Rainfed","01-03-08","01-03-08","01-06-08","Rotation","Landrace"
"2264","2264","Rainfed","01-10-08","01-10-08","01-05-09","Rotation","Landrace"
"2265","2265","Rainfed","01-06-08","01-06-08","01-11-08","Rotation","Landrace"
"2266","2266","Rainfed","03-01-08","03-01-08","08-01-08","Monoculture","Landrace"
"2267","2267","Rainfed","06-01-08","06-01-08","11-01-08","Monoculture","Landrace"
"2268","2268","Rainfed","06-01-08","06-01-08","11-01-08","Monoculture","Landrace"
"2269","2269","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2270","2270","Rainfed","03-01-08","03-01-08","06-01-08","Rotation","Landrace"
"2271","2271","Rainfed","05-01-08","05-01-08","07-01-00","Rotation","Landrace"
"2272","2272","Rainfed","05-01-08","05-01-08","08-01-08","Rotation","Landrace"
"2273","2273","Rainfed","01-10-08","01-10-08","01-05-08","Rotation","Landrace"
"2274","2274","Rainfed","05-01-08","05-01-08","11-01-08","Rotation","Landrace"
"2275","2275","Rainfed","07-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2276","2276","Rainfed","09-01-08","09-01-08","05-01-08","Rotation","Landrace"
"2277","2277","Nill","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2278","2278","Rainfed","06-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2279","2279","Rainfed","09-01-08","09-01-08","05-01-09","Rotation","Landrace"
"2280","2280","Rainfed","10-01-08","10-01-08","05-01-09","Rotation","Landrace"
"2281","2281","Rainfed","06-01-08","06-01-08","11-01-08","Rotation","Landrace"
"2282","2282","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2283","2283","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2284","2284","Rainfed","06-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2285","2285","Rainfed","03-01-08","03-01-08","04-01-09","Monoculture","Landrace"
"2286","2286","Rainfed","09-01-08","09-01-08","05-01-09","Rotation","Landrace"
"2287","2287","Rainfed","03-01-08","03-01-08","09-01-08","Intercropping","Landrace"
"2288","2288","Rainfed","04-01-08","04-01-08","07-01-09","Rotation","Landrace"
"2289","2289","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2290","2290","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2291","2291","Rainfed","01-01-08","01-01-08","01-01-08","Rotation","Landrace"
"2292","2292","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2293","2293","Rainfed","04-01-08","04-08-08","09-01-08","Rotation","Landrace"
"2294","2294","Rainfed","04-01-08","04-01-08","09-01-08","Intercropping","Landrace"
"2295","2295","Rainfed","10-01-08","09-01-08","05-01-09","Rotation","Landrace"
"2296","2296","Rainfed","02-01-08","02-01-08","07-01-08","Rotation","Landrace"
"2297","2297","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2298","2298","Rainfed","05-01-08","05-01-08","10-01-08","Rotation","Landrace"
"2299","2299","Rainfed","04-01-08","04-01-08","09-01-08","Rotation","Landrace"
"2300","2300","Rainfed","04-01-08","04-01-08","09-01-08","Rotation","Landrace"
"2301","2301","Rainfed","04-01-08","04-01-08","08-01-08","Rotation","Landrace"
"2302","2302","Rainfed","04-01-08","04-01-08","08-01-08","Intercropping","Landrace"
"2303","2303","Rainfed","04-01-08","04-01-08","08-01-08","Intercropping","Landrace"
"2304","2304","Rainfed","04-01-08","04-01-08","08-01-08","Intercropping","Landrace"
"2305","2305","Rainfed","04-01-08","04-01-08","08-01-08","Intercropping","Landrace"
"2306","2306","Rainfed","03-01-08","03-01-08","08-01-08","Monoculture","Landrace"
"2307","2307","Rainfed","03-01-08","03-01-08","08-01-08","Intercropping","Landrace"
"2308","2308","Rainfed","04-01-08","04-01-08","08-01-08","Rotation","Landrace"
"2309","2309","Rainfed","06-01-08","06-01-08","09-01-08","Rotation","Landrace"
"2310","2310","Rainfed","10-01-08","10-01-08","06-01-09","Rotation","Landrace"
"2311","2311","Rainfed","06-01-08","06-01-08","09-01-08","Rotation","Landrace"
"2312","2312","Rainfed","04-01-08","04-01-08","09-01-08","Rotation","Landrace"
"2313","2313","Rainfed","03-01-08","03-01-08","07-01-08","Monoculture","Landrace"
"2314","2314","Rainfed","04-01-08","04-01-08","07-01-08","Nill","Landrace"
"2315","2315","Rainfed","06-01-08","06-01-08","10-01-08","Rotation","Landrace"
"2316","2316","Rainfed","03-01-08","03-01-08","10-01-08","Rotation","Landrace"
"2317","2317","Rainfed","01-03-08","03-08-01","01-09-08","Rotation","Landrace"
"2318","2318","Rainfed","01-09-08","01-09-08","10-06-08","Rotation","Landrace"
"2319","2319","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2320","2320","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2321","2321","Rainfed","03-01-08","03-01-08","09-01-08","Intercropping","Landrace"
"2322","2322","Rainfed","03-01-09","03-01-08","09-01-08","Intercropping","Landrace"
"2323","2323","Rainfed","07-01-08","07-01-08","04-01-09","Intercropping","Landrace"
"2324","2324","Rainfed","06-01-08","06-01-09","09-01-08","Rotation","Landrace"
"2325","2325","Rainfed","01-09-08","01-09-08","01-06-09","Rotation","Landrace"
"2326","2326","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2327","2327","Rainfed","10-01-08","10-01-08","05-01-09","Rotation","Landrace"
"2328","2328","Rainfed","01-08-08","01-08-08","01-10-08","Rotation","Landrace"
"2329","2329","Rainfed","06-01-08","06-01-08","08-01-08","Rotation","Landrace"
"2330","2330","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2331","2331","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2332","2332","Rainfed","09-01-08","09-01-08","06-01-09","Nill","Landrace"
"2333","2333","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2334","2334","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2335","2335","Rainfed","03-01-08","03-01-08","07-01-08","Rotation","Landrace"
"2336","2336","Rainfed","03-01-08","03-01-08","08-01-08","Rotation","Landrace"
"2337","2337","Rainfed","07-01-08","07-01-08","12-01-09","Rotation","Landrace"
"2338","2338","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2339","2339","Rainfed","05-01-08","05-01-08","08-01-09","Rotation","Landrace"
"2340","2340","Rainfed","10-01-08","10-01-08","07-01-09","Rotation","Landrace"
"2341","2341","Rainfed","10-01-08","10-01-08","06-01-09","Rotation","Landrace"
"2342","2342","Rainfed","10-01-08","10-01-08","05-01-09","Rotation","Landrace"
"2343","2343","Rainfed","04-01-08","04-01-08","07-01-08","Rotation","Landrace"
"2344","2344","Rainfed","01-07-08","01-07-08","01-09-08","Rotation","Landrace"
"2345","2345","Rainfed","07-01-08","07-01-08","09-01-08","Rotation","Landrace"
"2346","2346","Rainfed","02-01-08","02-01-08","07-01-08","Rotation","Landrace"
"2347","2347","Rainfed","01-10-08","01-10-08","01-06-09","Rotation","Landrace"
"2348","2348","Rainfed","01-10-08","01-10-08","01-06-09","Rotation","Landrace"
"2349","2349","Rainfed","07-01-08","07-01-08","09-01-08","Rotation","Landrace"
"2350","2350","Rainfed","04-01-08","04-01-08","07-01-08","Rotation","Landrace"
"2351","2351","Rainfed","10-01-08","10-01-08","07-01-09","Mixed cropping","Landrace"
"2352","2352","Rainfed","04-01-08","04-01-08","07-01-08","Rotation","Landrace"
"2353","2353","Rainfed","03-01-08","03-01-08","06-01-08","Rotation","Landrace"
"2354","2354","Rainfed","10-01-08","10-01-08","06-01-09","Rotation","Landrace"
"2355","2355","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2356","2356","Rainfed","07-01-08","07-01-08","09-01-08","Rotation","Landrace"
"2357","2357","Rainfed","02-01-08","02-01-08","09-01-08","Rotation","Landrace"
"2358","2358","Rainfed","10-01-08","10-01-08","06-01-09","Rotation","Landrace"
"2359","2359","Rainfed","10-01-08","10-01-08","06-01-09","Rotation","Landrace"
"2360","2360","Rainfed","07-01-08","07-01-08","10-01-09","Rotation","Landrace"
"2361","2361","Rainfed","09-01-08","09-01-08","07-01-09","Rotation","Landrace"
"2362","2362","Rainfed","01-04-08","01-04-08","01-07-09","Rotation","Landrace"
"2363","2363","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2364","2364","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2365","2365","Rainfed","09-01-08","09-01-08","06-01-08","Rotation","Landrace"
"2366","2366","Rainfed","03-01-08","03-01-08","18-07-09","Rotation","Landrace"
"2367","2367","Rainfed","07-01-08","07-01-08","09-01-08","Rotation","Landrace"
"2368","2368","Rainfed","07-01-08","07-01-08","10-01-08","Rotation","Landrace"
"2369","2369","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
"2370","2370","Rainfed","09-01-08","09-01-08","06-01-09","Rotation","Landrace"
